activity_id,activity_name,category,location,price,weather,popularity,duration,profile,season,compatibility_score,description
41807,Randonnée dans les montagnes de Rome,adventure,Rome,65.11,Pluvieux,73,1,solo,printemps,77.34,"Randonnée dans les montagnes de Rome — Une activité adventure exceptionnelle à Rome, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
32657,Kayak en mer à Hammamet,adventure,Hammamet,140.54,Tempéré,64,1,groupe,printemps,84.03,"Kayak en mer à Hammamet — Une activité adventure exceptionnelle à Hammamet, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
42963,Dégustation de plats traditionnels à London,gastronomy,London,272.45,Pluvieux,97,4,groupe,automne,78.45,"Dégustation de plats traditionnels à London — Une activité gastronomy exceptionnelle à London, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
8986,Randonnée dans les forêts autour de Bangkok,nature,Bangkok,169.88,Tempéré,89,6,couple,printemps,98.61,"Randonnée dans les forêts autour de Bangkok — Une activité nature exceptionnelle à Bangkok, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
4946,Visite du musée national de Madrid,culture,Madrid,233.8,Ensoleillé,87,3,groupe,hiver,76.98,"Visite du musée national de Madrid — Une activité culture exceptionnelle à Madrid, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
4267,Atelier d’artisanat local à Berlin,culture,Berlin,128.26,Pluvieux,60,4,couple,été,71.92,"Atelier d’artisanat local à Berlin — Une activité culture exceptionnelle à Berlin, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
5109,Randonnée dans les forêts autour de Tabarka,nature,Tabarka,37.89,Pluvieux,98,4,groupe,hiver,68.92,"Randonnée dans les forêts autour de Tabarka — Une activité nature exceptionnelle à Tabarka, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
50956,Cinéma en plein air à London,entertainment,London,287.28,Ensoleillé,94,4,solo,automne,82.33,"Cinéma en plein air à London — Une activité entertainment exceptionnelle à London, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
26888,Randonnée dans les forêts autour de Djerba,nature,Djerba,29.96,Frais,79,2,couple,automne,62.71,"Randonnée dans les forêts autour de Djerba — Une activité nature exceptionnelle à Djerba, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
13835,Visite du marché central de Dubai,gastronomy,Dubai,37.44,Pluvieux,95,3,couple,hiver,80.3,"Visite du marché central de Dubai — Une activité gastronomy exceptionnelle à Dubai, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
57526,Spectacle de danse contemporaine à Rome,entertainment,Rome,116.25,Pluvieux,85,1,groupe,printemps,98.29,"Spectacle de danse contemporaine à Rome — Une activité entertainment exceptionnelle à Rome, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
16937,Cinéma en plein air à Cairo,entertainment,Cairo,129.4,Ensoleillé,91,4,groupe,hiver,96.99,"Cinéma en plein air à Cairo — Une activité entertainment exceptionnelle à Cairo, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
6128,Cinéma en plein air à Cairo,entertainment,Cairo,40.59,Pluvieux,44,5,couple,printemps,60.72,"Cinéma en plein air à Cairo — Une activité entertainment exceptionnelle à Cairo, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
7865,Tour gastronomique de Nabeul,gastronomy,Nabeul,77.26,Pluvieux,59,2,solo,été,63.99,"Tour gastronomique de Nabeul — Une activité gastronomy exceptionnelle à Nabeul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
16368,Safari d’aventure près de Mexico City,adventure,Mexico City,176.78,Frais,43,1,groupe,printemps,95.88,"Safari d’aventure près de Mexico City — Une activité adventure exceptionnelle à Mexico City, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
3688,Kayak en mer à Berlin,adventure,Berlin,290.26,Tempéré,72,3,groupe,hiver,90.17,"Kayak en mer à Berlin — Une activité adventure exceptionnelle à Berlin, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
27364,Excursion en quad à Paris,adventure,Paris,121.86,Ensoleillé,89,1,familial,hiver,66.84,"Excursion en quad à Paris — Une activité adventure exceptionnelle à Paris, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
22680,Escalade sur les falaises de Djerba,adventure,Djerba,224.39,Chaud,51,6,couple,automne,94.07,"Escalade sur les falaises de Djerba — Une activité adventure exceptionnelle à Djerba, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
39382,Spectacle folklorique à Lisbon,culture,Lisbon,126.73,Frais,44,3,solo,automne,98.53,"Spectacle folklorique à Lisbon — Une activité culture exceptionnelle à Lisbon, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
39499,Cinéma en plein air à Amsterdam,entertainment,Amsterdam,109.98,Tempéré,70,4,solo,hiver,60.09,"Cinéma en plein air à Amsterdam — Une activité entertainment exceptionnelle à Amsterdam, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
42283,Dégustation de plats traditionnels à Monastir,gastronomy,Monastir,95.8,Ensoleillé,52,5,familial,automne,87.08,"Dégustation de plats traditionnels à Monastir — Une activité gastronomy exceptionnelle à Monastir, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
29086,Kayak en mer à Mahdia,adventure,Mahdia,221.99,Tempéré,80,2,groupe,automne,69.61,"Kayak en mer à Mahdia — Une activité adventure exceptionnelle à Mahdia, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
34047,Découverte du vieux centre historique de New York,culture,New York,17.48,Pluvieux,95,1,couple,automne,79.78,"Découverte du vieux centre historique de New York — Une activité culture exceptionnelle à New York, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
24770,Atelier d’artisanat local à London,culture,London,115.89,Frais,70,6,solo,été,75.57,"Atelier d’artisanat local à London — Une activité culture exceptionnelle à London, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
47684,Escalade sur les falaises de Marrakech,adventure,Marrakech,149.26,Chaud,57,3,groupe,printemps,86.58,"Escalade sur les falaises de Marrakech — Une activité adventure exceptionnelle à Marrakech, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
27518,Tour gastronomique de Singapore,gastronomy,Singapore,201.46,Ensoleillé,57,2,familial,automne,86.57,"Tour gastronomique de Singapore — Une activité gastronomy exceptionnelle à Singapore, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
29819,Dîner étoilé au cœur de Zarzis,gastronomy,Zarzis,146.03,Frais,98,5,solo,hiver,87.66,"Dîner étoilé au cœur de Zarzis — Une activité gastronomy exceptionnelle à Zarzis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
43711,Atelier d’artisanat local à Cape Town,culture,Cape Town,205.55,Frais,47,5,couple,hiver,67.54,"Atelier d’artisanat local à Cape Town — Une activité culture exceptionnelle à Cape Town, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
22179,Randonnée dans les montagnes de Tabarka,adventure,Tabarka,132.76,Frais,52,5,familial,printemps,65.01,"Randonnée dans les montagnes de Tabarka — Une activité adventure exceptionnelle à Tabarka, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
10261,Tour gastronomique de Seoul,gastronomy,Seoul,195.26,Ensoleillé,67,6,couple,printemps,98.37,"Tour gastronomique de Seoul — Une activité gastronomy exceptionnelle à Seoul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
13493,Dégustation de plats traditionnels à London,gastronomy,London,284.67,Ensoleillé,58,2,familial,automne,79.04,"Dégustation de plats traditionnels à London — Une activité gastronomy exceptionnelle à London, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
3048,Parapente au-dessus de Los Angeles,adventure,Los Angeles,143.61,Pluvieux,51,2,solo,printemps,83.5,"Parapente au-dessus de Los Angeles — Une activité adventure exceptionnelle à Los Angeles, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
20886,Découverte du vieux centre historique de Mahdia,culture,Mahdia,246.18,Tempéré,51,3,solo,automne,90.5,"Découverte du vieux centre historique de Mahdia — Une activité culture exceptionnelle à Mahdia, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
56601,Parapente au-dessus de Bangkok,adventure,Bangkok,176.3,Tempéré,43,2,groupe,printemps,87.95,"Parapente au-dessus de Bangkok — Une activité adventure exceptionnelle à Bangkok, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
31838,Escalade sur les falaises de Bangkok,adventure,Bangkok,100.86,Frais,54,4,couple,printemps,93.26,"Escalade sur les falaises de Bangkok — Une activité adventure exceptionnelle à Bangkok, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
31726,Escalade sur les falaises de Los Angeles,adventure,Los Angeles,120.51,Pluvieux,43,4,couple,printemps,70.21,"Escalade sur les falaises de Los Angeles — Une activité adventure exceptionnelle à Los Angeles, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
55959,Tour gastronomique de Marrakech,gastronomy,Marrakech,184.47,Chaud,94,5,couple,printemps,73.2,"Tour gastronomique de Marrakech — Une activité gastronomy exceptionnelle à Marrakech, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
22777,Découverte du vieux centre historique de New York,culture,New York,243.4,Pluvieux,44,6,couple,été,97.82,"Découverte du vieux centre historique de New York — Une activité culture exceptionnelle à New York, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
54425,Sortie en bateau à Marrakech,entertainment,Marrakech,292.1,Pluvieux,53,5,solo,printemps,68.05,"Sortie en bateau à Marrakech — Une activité entertainment exceptionnelle à Marrakech, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
11453,Randonnée dans les montagnes de Paris,adventure,Paris,214.72,Chaud,81,4,solo,automne,98.68,"Randonnée dans les montagnes de Paris — Une activité adventure exceptionnelle à Paris, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
12608,Détente sur la plage de Rome,nature,Rome,199.35,Ensoleillé,41,4,couple,automne,64.93,"Détente sur la plage de Rome — Une activité nature exceptionnelle à Rome, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
59696,Visite du marché central de Mahdia,gastronomy,Mahdia,134.48,Ensoleillé,88,4,couple,hiver,83.22,"Visite du marché central de Mahdia — Une activité gastronomy exceptionnelle à Mahdia, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
37666,Visite des monuments antiques de Hammamet,culture,Hammamet,145.94,Tempéré,48,6,groupe,été,89.15,"Visite des monuments antiques de Hammamet — Une activité culture exceptionnelle à Hammamet, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
46540,Cours de cuisine locale à Gabes,gastronomy,Gabes,49.49,Frais,76,6,familial,hiver,76.22,"Cours de cuisine locale à Gabes — Une activité gastronomy exceptionnelle à Gabes, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
5017,Spectacle folklorique à Los Angeles,culture,Los Angeles,253.73,Tempéré,65,5,couple,printemps,69.42,"Spectacle folklorique à Los Angeles — Une activité culture exceptionnelle à Los Angeles, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
2372,Visite du musée national de Mexico City,culture,Mexico City,291.27,Ensoleillé,91,3,familial,printemps,64.04,"Visite du musée national de Mexico City — Une activité culture exceptionnelle à Mexico City, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
49932,Tour gastronomique de Toronto,gastronomy,Toronto,88.33,Tempéré,99,5,solo,printemps,90.79,"Tour gastronomique de Toronto — Une activité gastronomy exceptionnelle à Toronto, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
16222,Dîner-spectacle à Cairo,entertainment,Cairo,80.25,Chaud,47,1,groupe,automne,90.73,"Dîner-spectacle à Cairo — Une activité entertainment exceptionnelle à Cairo, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
24695,Concert international à Rome,entertainment,Rome,146.22,Ensoleillé,97,5,groupe,printemps,63.16,"Concert international à Rome — Une activité entertainment exceptionnelle à Rome, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
35784,Visite du jardin botanique de Toronto,nature,Toronto,165.2,Chaud,92,1,couple,été,68.7,"Visite du jardin botanique de Toronto — Une activité nature exceptionnelle à Toronto, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
14118,Croisière écologique à Cairo,nature,Cairo,79.05,Ensoleillé,43,2,couple,été,89.18,"Croisière écologique à Cairo — Une activité nature exceptionnelle à Cairo, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
20709,Tour gastronomique de Madrid,gastronomy,Madrid,63.03,Chaud,73,5,familial,automne,70.86,"Tour gastronomique de Madrid — Une activité gastronomy exceptionnelle à Madrid, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
58438,Spectacle de danse contemporaine à Gabes,entertainment,Gabes,149.65,Ensoleillé,75,2,groupe,été,85.03,"Spectacle de danse contemporaine à Gabes — Une activité entertainment exceptionnelle à Gabes, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
9709,Tour gastronomique de Lisbon,gastronomy,Lisbon,207.73,Frais,100,3,familial,hiver,70.18,"Tour gastronomique de Lisbon — Une activité gastronomy exceptionnelle à Lisbon, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
10889,Kayak en mer à Tunis,adventure,Tunis,248.12,Ensoleillé,51,5,couple,hiver,92.04,"Kayak en mer à Tunis — Une activité adventure exceptionnelle à Tunis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
39609,Cours de cuisine locale à Sousse,gastronomy,Sousse,239.97,Pluvieux,57,1,groupe,été,79.92,"Cours de cuisine locale à Sousse — Une activité gastronomy exceptionnelle à Sousse, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
37671,Concert international à Kef,entertainment,Kef,73.05,Ensoleillé,44,2,solo,automne,99.62,"Concert international à Kef — Une activité entertainment exceptionnelle à Kef, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
12149,Plongée sous-marine à Athens,adventure,Athens,47.14,Pluvieux,94,4,solo,printemps,79.14,"Plongée sous-marine à Athens — Une activité adventure exceptionnelle à Athens, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
26494,Spectacle de danse contemporaine à Madrid,entertainment,Madrid,279.37,Chaud,80,5,solo,automne,69.04,"Spectacle de danse contemporaine à Madrid — Une activité entertainment exceptionnelle à Madrid, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
11306,Plongée sous-marine à Kef,adventure,Kef,67.41,Chaud,83,6,solo,printemps,95.14,"Plongée sous-marine à Kef — Une activité adventure exceptionnelle à Kef, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
8068,Cours de cuisine locale à Tozeur,gastronomy,Tozeur,154.07,Pluvieux,90,3,solo,hiver,77.63,"Cours de cuisine locale à Tozeur — Une activité gastronomy exceptionnelle à Tozeur, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
33270,Parapente au-dessus de Bangkok,adventure,Bangkok,185.89,Frais,65,3,groupe,été,93.55,"Parapente au-dessus de Bangkok — Une activité adventure exceptionnelle à Bangkok, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
34941,Balade dans la réserve naturelle de Kairouan,nature,Kairouan,52.52,Frais,46,3,couple,printemps,64.4,"Balade dans la réserve naturelle de Kairouan — Une activité nature exceptionnelle à Kairouan, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
27513,Cours de cuisine locale à Paris,gastronomy,Paris,288.2,Ensoleillé,77,5,familial,été,87.58,"Cours de cuisine locale à Paris — Une activité gastronomy exceptionnelle à Paris, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
55853,Spectacle folklorique à Singapore,culture,Singapore,123.68,Chaud,57,1,couple,automne,80.54,"Spectacle folklorique à Singapore — Une activité culture exceptionnelle à Singapore, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
24239,Détente sur la plage de New York,nature,New York,121.2,Chaud,53,4,solo,printemps,62.81,"Détente sur la plage de New York — Une activité nature exceptionnelle à New York, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
23252,Spectacle folklorique à Rome,culture,Rome,266.13,Tempéré,85,4,solo,hiver,90.85,"Spectacle folklorique à Rome — Une activité culture exceptionnelle à Rome, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
14918,Randonnée dans les forêts autour de London,nature,London,168.85,Ensoleillé,64,5,groupe,printemps,74.32,"Randonnée dans les forêts autour de London — Une activité nature exceptionnelle à London, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
14393,Observation des oiseaux à Sydney,nature,Sydney,47.15,Frais,44,4,solo,automne,73.64,"Observation des oiseaux à Sydney — Une activité nature exceptionnelle à Sydney, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
45707,Sortie en bateau à Lisbon,entertainment,Lisbon,41.54,Frais,97,5,groupe,hiver,69.39,"Sortie en bateau à Lisbon — Une activité entertainment exceptionnelle à Lisbon, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
35730,Soirée street food à Tokyo,gastronomy,Tokyo,245.66,Tempéré,86,2,couple,été,78.44,"Soirée street food à Tokyo — Une activité gastronomy exceptionnelle à Tokyo, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
128,Dîner étoilé au cœur de Amsterdam,gastronomy,Amsterdam,104.3,Pluvieux,73,3,groupe,hiver,63.97,"Dîner étoilé au cœur de Amsterdam — Une activité gastronomy exceptionnelle à Amsterdam, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
33795,Soirée musicale à Zarzis,entertainment,Zarzis,177.62,Frais,74,5,solo,printemps,94.78,"Soirée musicale à Zarzis — Une activité entertainment exceptionnelle à Zarzis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
15777,Visite du musée national de Kef,culture,Kef,72.84,Tempéré,67,1,familial,été,66.77,"Visite du musée national de Kef — Une activité culture exceptionnelle à Kef, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
33855,Dîner-spectacle à Sousse,entertainment,Sousse,152.99,Pluvieux,52,3,groupe,automne,84.74,"Dîner-spectacle à Sousse — Une activité entertainment exceptionnelle à Sousse, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
21351,Spectacle folklorique à Rio de Janeiro,culture,Rio de Janeiro,271.89,Pluvieux,98,3,groupe,hiver,62.97,"Spectacle folklorique à Rio de Janeiro — Une activité culture exceptionnelle à Rio de Janeiro, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
50559,Safari d’aventure près de Istanbul,adventure,Istanbul,242.35,Ensoleillé,60,2,groupe,été,94.14,"Safari d’aventure près de Istanbul — Une activité adventure exceptionnelle à Istanbul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
48800,Kayak en mer à Bizerte,adventure,Bizerte,83.57,Chaud,40,2,groupe,automne,66.25,"Kayak en mer à Bizerte — Une activité adventure exceptionnelle à Bizerte, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
35481,Randonnée dans les forêts autour de Bizerte,nature,Bizerte,101.29,Frais,64,2,solo,automne,82.08,"Randonnée dans les forêts autour de Bizerte — Une activité nature exceptionnelle à Bizerte, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
52695,Spectacle folklorique à Monastir,culture,Monastir,165.13,Pluvieux,87,4,groupe,été,86.05,"Spectacle folklorique à Monastir — Une activité culture exceptionnelle à Monastir, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
6658,Dîner étoilé au cœur de Amsterdam,gastronomy,Amsterdam,220.55,Tempéré,47,5,solo,automne,76.57,"Dîner étoilé au cœur de Amsterdam — Une activité gastronomy exceptionnelle à Amsterdam, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
28960,Visite du musée national de Rio de Janeiro,culture,Rio de Janeiro,267.75,Pluvieux,53,6,familial,hiver,69.92,"Visite du musée national de Rio de Janeiro — Une activité culture exceptionnelle à Rio de Janeiro, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
10360,Balade dans la réserve naturelle de Bizerte,nature,Bizerte,52.46,Ensoleillé,100,5,familial,automne,94.2,"Balade dans la réserve naturelle de Bizerte — Une activité nature exceptionnelle à Bizerte, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
54797,Dîner étoilé au cœur de Prague,gastronomy,Prague,101.29,Tempéré,78,2,groupe,automne,96.32,"Dîner étoilé au cœur de Prague — Une activité gastronomy exceptionnelle à Prague, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
14880,Soirée musicale à Istanbul,entertainment,Istanbul,26.9,Frais,69,3,familial,hiver,90.14,"Soirée musicale à Istanbul — Une activité entertainment exceptionnelle à Istanbul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
59795,Dégustation de plats traditionnels à Hammamet,gastronomy,Hammamet,210.48,Ensoleillé,48,1,solo,printemps,94.47,"Dégustation de plats traditionnels à Hammamet — Une activité gastronomy exceptionnelle à Hammamet, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
9656,Parapente au-dessus de Hammamet,adventure,Hammamet,147.25,Ensoleillé,53,4,familial,été,73.0,"Parapente au-dessus de Hammamet — Une activité adventure exceptionnelle à Hammamet, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
4350,Tour gastronomique de Cairo,gastronomy,Cairo,183.04,Tempéré,55,3,groupe,printemps,61.4,"Tour gastronomique de Cairo — Une activité gastronomy exceptionnelle à Cairo, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
52622,Soirée musicale à Tozeur,entertainment,Tozeur,22.98,Ensoleillé,69,5,couple,printemps,87.08,"Soirée musicale à Tozeur — Une activité entertainment exceptionnelle à Tozeur, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
31268,Parapente au-dessus de Mahdia,adventure,Mahdia,81.23,Chaud,77,5,solo,hiver,89.2,"Parapente au-dessus de Mahdia — Une activité adventure exceptionnelle à Mahdia, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
4039,Croisière écologique à Dubai,nature,Dubai,117.21,Tempéré,47,4,solo,automne,98.56,"Croisière écologique à Dubai — Une activité nature exceptionnelle à Dubai, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
46059,Cours de cuisine locale à Bangkok,gastronomy,Bangkok,34.25,Chaud,78,3,couple,hiver,85.26,"Cours de cuisine locale à Bangkok — Une activité gastronomy exceptionnelle à Bangkok, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
842,Cinéma en plein air à Gabes,entertainment,Gabes,176.01,Chaud,69,3,solo,été,74.01,"Cinéma en plein air à Gabes — Une activité entertainment exceptionnelle à Gabes, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
53648,Dégustation de plats traditionnels à Nabeul,gastronomy,Nabeul,135.13,Tempéré,57,6,familial,automne,69.61,"Dégustation de plats traditionnels à Nabeul — Une activité gastronomy exceptionnelle à Nabeul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
23714,Atelier d’artisanat local à Singapore,culture,Singapore,270.17,Frais,46,6,couple,hiver,75.45,"Atelier d’artisanat local à Singapore — Une activité culture exceptionnelle à Singapore, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
41198,Excursion en quad à Athens,adventure,Athens,269.35,Frais,85,5,familial,automne,91.41,"Excursion en quad à Athens — Une activité adventure exceptionnelle à Athens, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
46433,Croisière écologique à Tokyo,nature,Tokyo,27.29,Pluvieux,54,2,groupe,automne,61.37,"Croisière écologique à Tokyo — Une activité nature exceptionnelle à Tokyo, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
19063,Cours de cuisine locale à Prague,gastronomy,Prague,101.53,Tempéré,92,3,solo,été,67.79,"Cours de cuisine locale à Prague — Une activité gastronomy exceptionnelle à Prague, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
4978,Tour gastronomique de Madrid,gastronomy,Madrid,38.75,Chaud,61,4,solo,été,99.74,"Tour gastronomique de Madrid — Une activité gastronomy exceptionnelle à Madrid, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
42622,Découverte du vieux centre historique de Istanbul,culture,Istanbul,273.08,Chaud,75,4,groupe,printemps,86.22,"Découverte du vieux centre historique de Istanbul — Une activité culture exceptionnelle à Istanbul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
44109,Safari d’aventure près de Prague,adventure,Prague,50.23,Tempéré,95,5,couple,automne,61.08,"Safari d’aventure près de Prague — Une activité adventure exceptionnelle à Prague, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
21808,Visite du musée national de Zarzis,culture,Zarzis,45.25,Tempéré,82,2,solo,hiver,68.18,"Visite du musée national de Zarzis — Une activité culture exceptionnelle à Zarzis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
27722,Kayak en mer à Singapore,adventure,Singapore,209.81,Frais,84,1,groupe,hiver,68.03,"Kayak en mer à Singapore — Une activité adventure exceptionnelle à Singapore, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
4566,Sortie en bateau à London,entertainment,London,51.9,Pluvieux,49,2,solo,printemps,85.77,"Sortie en bateau à London — Une activité entertainment exceptionnelle à London, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
42984,Spectacle de danse contemporaine à Kef,entertainment,Kef,259.23,Chaud,58,2,familial,été,97.52,"Spectacle de danse contemporaine à Kef — Une activité entertainment exceptionnelle à Kef, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
59149,Concert international à Sydney,entertainment,Sydney,276.61,Chaud,90,1,groupe,automne,62.25,"Concert international à Sydney — Une activité entertainment exceptionnelle à Sydney, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
45474,Croisière écologique à New York,nature,New York,224.03,Chaud,90,6,couple,été,63.91,"Croisière écologique à New York — Une activité nature exceptionnelle à New York, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
36985,Cours de cuisine locale à Cape Town,gastronomy,Cape Town,33.07,Pluvieux,40,1,solo,hiver,86.66,"Cours de cuisine locale à Cape Town — Une activité gastronomy exceptionnelle à Cape Town, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
50369,Safari d’aventure près de Rio de Janeiro,adventure,Rio de Janeiro,96.85,Pluvieux,90,2,couple,été,63.3,"Safari d’aventure près de Rio de Janeiro — Une activité adventure exceptionnelle à Rio de Janeiro, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
36382,Balade dans la réserve naturelle de Nabeul,nature,Nabeul,173.61,Chaud,67,4,solo,printemps,83.69,"Balade dans la réserve naturelle de Nabeul — Une activité nature exceptionnelle à Nabeul, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
39790,Visite des monuments antiques de Rio de Janeiro,culture,Rio de Janeiro,61.67,Tempéré,66,1,familial,printemps,86.34,"Visite des monuments antiques de Rio de Janeiro — Une activité culture exceptionnelle à Rio de Janeiro, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
13145,Découverte du vieux centre historique de Paris,culture,Paris,120.18,Ensoleillé,50,1,groupe,été,71.33,"Découverte du vieux centre historique de Paris — Une activité culture exceptionnelle à Paris, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
28094,Croisière écologique à Tokyo,nature,Tokyo,233.15,Chaud,47,1,solo,été,71.11,"Croisière écologique à Tokyo — Une activité nature exceptionnelle à Tokyo, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
45116,Kayak en mer à Tunis,adventure,Tunis,287.75,Pluvieux,96,4,couple,printemps,85.7,"Kayak en mer à Tunis — Une activité adventure exceptionnelle à Tunis, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
4407,Dîner-spectacle à Amsterdam,entertainment,Amsterdam,225.45,Chaud,51,6,solo,automne,68.23,"Dîner-spectacle à Amsterdam — Une activité entertainment exceptionnelle à Amsterdam, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
42100,Visite du marché central de Tabarka,gastronomy,Tabarka,199.97,Frais,68,3,solo,printemps,77.4,"Visite du marché central de Tabarka — Une activité gastronomy exceptionnelle à Tabarka, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
10877,Kayak en mer à Monastir,adventure,Monastir,39.21,Frais,84,3,couple,été,62.67,"Kayak en mer à Monastir — Une activité adventure exceptionnelle à Monastir, idéale pour les voyageurs en quête d'expériences uniques et authentiques."
